758,185,597
759,178,569
760,180,573
761,180,592
762,183,583
763,179,579
764,180,743
765,179,573
766,184,589
767,182,613
768,181,602
769,181,674
770,202,589
771,180,690
772,181,534
773,180,642
774,181,672
775,181,692
776,181,620
777,181,596
778,181,647
779,184,627
780,182,709
781,180,556
782,182,659
783,184,552
784,183,683
785,183,645
786,183,642
787,184,517
788,181,613
789,181,628
790,180,622
791,183,651
792,184,699
793,184,656
794,185,639
795,186,654
796,183,652
797,185,579
798,182,668
799,185,604
800,183,641
801,185,544
802,183,620
803,187,568
804,184,646
805,183,557
806,185,565
807,200,656
808,185,619
809,185,759
810,185,544
811,199,562
812,184,744
813,183,615
814,183,539
815,199,603
816,184,540
817,185,743
818,186,708
819,199,706
820,186,637
821,188,621
822,189,613
823,187,656
824,185,581
825,186,592
826,187,667
827,186,681
828,205,570
829,187,702
830,189,675
831,187,715
832,186,761
833,188,530
834,249,790
835,188,743
836,186,713
837,185,737
838,186,704
839,189,702
840,187,701
841,188,722
842,187,788
843,189,665
844,187,668
845,188,668
846,187,803
847,247,821
848,257,762
849,192,697
850,254,749
851,196,801
852,206,783
853,196,599
854,191,708
855,192,624
856,192,632
857,209,781
858,268,897
859,279,845
860,337,856
861,286,927
862,291,866
863,306,842
864,254,866
865,259,784
866,286,900
867,329,882
868,313,876
869,334,911
870,343,909
871,309,821
872,270,837
873,198,683
874,197,776
875,198,717
876,199,679
877,194,671
878,197,696
879,196,655
880,190,596
881,190,628
882,190,694
883,195,616
884,192,747
885,194,736
886,195,732
887,197,820
888,191,612
889,191,608
890,257,675
891,194,791
892,317,716
893,194,837
894,196,651
895,192,657
896,192,583
897,193,707
898,196,732
899,254,845
900,196,671
901,194,755
902,193,725
903,190,771
904,194,742
905,194,702
906,197,800
907,193,802
908,194,817
909,194,681
910,194,741
911,206,631
912,199,677
913,196,813
914,196,736
915,195,790
916,193,776
917,194,644
918,192,748
919,196,815
920,195,676
921,195,632
922,195,780
923,195,766
924,193,736
925,193,768
926,196,810
927,194,883
928,194,720
929,195,719
930,200,796
931,196,660
932,196,771
933,198,774
934,195,736
935,209,674
936,202,836
937,198,698
938,196,703
939,198,735
940,211,797
941,195,787
942,194,647
943,195,794
944,199,659
945,197,845
946,197,627
947,198,644
948,198,740
949,197,740
950,195,753
951,200,772
952,200,750
953,201,727
954,202,743
955,198,776
956,204,801
957,199,754
958,200,719
959,198,669
960,198,705
961,198,679
962,202,744
963,198,755
964,199,787
965,199,777
966,197,817
967,198,709
968,200,698
969,243,633
970,199,686
971,199,807
972,203,812
973,201,691
974,198,762
975,201,732
976,199,792
977,219,756
978,202,849
979,200,755
980,197,780
981,200,808
982,200,739
983,199,644
984,200,762
985,201,818
986,199,773
987,200,651
988,214,809
989,202,730
990,201,749
991,201,809
992,204,837
993,201,671
994,200,820
995,206,874
996,205,814
997,203,938
998,220,762
999,202,745
1000,204,731
1001,203,874
1002,203,921
1003,201,884
1004,201,882
1005,205,862
1006,204,765
1007,205,781
1008,204,731
1009,203,694
1010,202,756
1011,201,737
1012,203,718
1013,201,778
1014,203,687
1015,204,875
1016,203,703
1017,203,873
1018,223,839
1019,203,789
1020,204,780
1021,205,978
1022,205,934
1023,203,1913
1024,221,935
1025,226,672
1026,203,932
1027,203,929
1028,206,868
1029,205,941
1030,210,926
1031,212,914
1032,207,760
1033,207,777
1034,210,831
1035,207,838
1036,239,845
1037,206,788
1038,205,833
1039,206,832
1040,210,685
1041,207,628
1042,209,788
1043,213,784
1044,206,761
1045,206,809
1046,208,916
1047,213,930
1048,212,864
1049,212,788
1050,211,798
1051,208,668
1052,209,873
1053,211,905
1054,208,857
1055,208,895
1056,213,712
1057,215,1045
1058,213,941
1059,211,748
1060,208,857
1061,209,791
1062,299,846
1063,225,884
1064,218,963
1065,218,825
1066,213,917
1067,210,761
1068,210,989
1069,212,857
1070,211,733
1071,211,959
1072,226,807
1073,210,866
1074,220,861
1075,212,875
1076,209,877
1077,209,947
1078,211,948
1079,209,818
