999000,0.499001,0.001
999000,0.4999,0.0009999
999000,0.4998,0.0009998
999000,0.4997,0.0009997
999000,0.4996,0.0009996
999000,0.4995,0.0009995
999001,0.4994,0.0009994
999001,0.4993,0.0009993
999001,0.4992,0.0009992
999001,0.4991,0.0009991
999001,0.499999,0.000999
999001,0.499899,0.0009989
999001,0.499799,0.0009988
999001,0.499699,0.0009987
999001,0.499599,0.0009986
999002,0.499499,0.0009985
999002,0.499399,0.0009984
999002,0.499299,0.0009983
999002,0.499199,0.0009982
999002,0.499099,0.0009981
999002,0.499996,0.000998
999002,0.499896,0.0009979
999002,0.499796,0.0009978
999002,0.499695,0.0009977
999002,0.499595,0.0009976
999002,0.499495,0.0009975
999003,0.499395,0.0009974
999003,0.499295,0.0009973
999003,0.499195,0.0009972
999003,0.499095,0.0009971
999003,0.499991,0.000997
999003,0.499891,0.0009969
999003,0.49979,0.0009968
999003,0.49969,0.0009967
999003,0.49959,0.0009966
999004,0.49949,0.0009965
999004,0.499389,0.0009964
999004,0.499289,0.0009963
999004,0.499189,0.0009962
999004,0.499089,0.0009961
999004,0.499984,0.000996
999004,0.499884,0.0009959
999004,0.499783,0.0009958
999004,0.499683,0.0009957
999004,0.499582,0.0009956
999004,0.499482,0.0009955
999005,0.499382,0.0009954
999005,0.499281,0.0009953
999005,0.499181,0.0009952
999005,0.499081,0.0009951
999005,0.499975,0.000995
999005,0.499875,0.0009949
999005,0.499774,0.0009948
999005,0.499674,0.0009947
999005,0.499573,0.0009946
999006,0.499473,0.0009945
999006,0.499372,0.0009944
999006,0.499272,0.0009943
999006,0.499171,0.0009942
999006,0.499071,0.0009941
999006,0.499964,0.000994
999006,0.499863,0.0009939
999006,0.499763,0.0009938
999006,0.499662,0.0009937
999006,0.499562,0.0009936
999006,0.499461,0.0009935
999007,0.499361,0.0009934
999007,0.49926,0.0009933
999007,0.49916,0.0009932
999007,0.499059,0.0009931
999007,0.499951,0.000993
999007,0.49985,0.0009929
999007,0.49975,0.0009928
999007,0.499649,0.0009927
999007,0.499548,0.0009926
999008,0.499448,0.0009925
999008,0.499347,0.0009924
999008,0.499246,0.0009923
999008,0.499146,0.0009922
999008,0.499045,0.0009921
999008,0.499936,0.000992
999008,0.499835,0.0009919
999008,0.499734,0.0009918
999008,0.499634,0.0009917
999008,0.499533,0.0009916
999008,0.499432,0.0009915
999009,0.499331,0.0009914
999009,0.499231,0.0009913
999009,0.49913,0.0009912
999009,0.499029,0.0009911
999009,0.499919,0.000991
999009,0.499818,0.0009909
999009,0.499717,0.0009908
999009,0.499616,0.0009907
999009,0.499516,0.0009906
999010,0.499415,0.0009905
999010,0.499314,0.0009904
999010,0.499213,0.0009903
999010,0.499112,0.0009902
999010,0.499011,0.0009901
999010,0.4999,0.00099
999010,0.499799,0.0009899
999010,0.499698,0.0009898
999010,0.499597,0.0009897
999010,0.499496,0.0009896
999010,0.499395,0.0009895
999011,0.499294,0.0009894
999011,0.499193,0.0009893
999011,0.499092,0.0009892
999011,0.49998,0.0009891
999011,0.499879,0.000989
999011,0.499778,0.0009889
999011,0.499677,0.0009888
999011,0.499576,0.0009887
999011,0.499475,0.0009886
999012,0.499374,0.0009885
999012,0.499273,0.0009884
999012,0.499172,0.0009883
