1000,7.9e-05,0.002491,0.001774
1100,8.8e-05,0.002977,0.002125
1200,9.4e-05,0.003563,0.002546
1300,0.000104,0.004417,0.002966
1400,0.000114,0.004942,0.003411
1500,0.000115,0.006069,0.004073
1600,0.000134,0.006405,0.004426
1700,0.000144,0.007152,0.005305
1800,0.000147,0.008244,0.006014
1900,0.00015,0.008657,0.006198
2000,0.000177,0.009672,0.006888
2100,0.000168,0.010676,0.007438
2200,0.000174,0.011952,0.008293
2300,0.000184,0.012757,0.009102
2400,0.0002,0.014179,0.009892
2500,0.000197,0.015231,0.010667
2600,0.000221,0.016923,0.011695
2700,0.000216,0.017896,0.01232
2800,0.00024,0.019055,0.015015
2900,0.000256,0.022051,0.014604
3000,0.000244,0.022326,0.015962
3100,0.00027,0.0244,0.016994
3200,0.000279,0.028423,0.018717
3300,0.000308,0.026903,0.018822
3400,0.000274,0.028377,0.019716
3500,0.000292,0.029622,0.02067
3600,0.000303,0.03134,0.021856
3700,0.0003,0.033577,0.02338
3800,0.000324,0.035151,0.025309
3900,0.000431,0.039979,0.026065
4000,0.000342,0.039818,0.028021
4100,0.000365,0.042166,0.029305
4200,0.000358,0.043821,0.030691
4300,0.00038,0.045538,0.031741
4400,0.000372,0.046855,0.032508
4500,0.00042,0.049229,0.033724
4600,0.000387,0.051802,0.03628
4700,0.000431,0.054461,0.038644
4800,0.000412,0.056212,0.038583
4900,0.000496,0.059038,0.048586
5000,0.000514,0.063191,0.044178
5100,0.000464,0.062125,0.044362
5200,0.000484,0.068045,0.048081
5300,0.000487,0.070996,0.052072
5400,0.00051,0.071295,0.048656
5500,0.000499,0.071007,0.049681
5600,0.0005,0.074554,0.051253
5700,0.000476,0.077461,0.053287
5800,0.000504,0.079971,0.056026
5900,0.000494,0.082968,0.058341
6000,0.000508,0.086233,0.059142
6100,0.000512,0.088649,0.060988
6200,0.000532,0.092206,0.063389
6300,0.000519,0.098646,0.071248
6400,0.000593,0.103455,0.073741
6500,0.000624,0.109422,0.075274
6600,0.000687,0.112904,0.078355
6700,0.000653,0.111474,0.07772
6800,0.000615,0.113207,0.078231
6900,0.000584,0.115444,0.078358
7000,0.000621,0.121453,0.086776
7100,0.000682,0.124251,0.08792
7200,0.000686,0.131789,0.088623
7300,0.000642,0.129509,0.092505
7400,0.00072,0.138714,0.097169
7500,0.000716,0.14182,0.098673
7600,0.000689,0.138898,0.098062
7700,0.000706,0.145873,0.104866
7800,0.000738,0.150742,0.101926
7900,0.000728,0.149717,0.10705
8000,0.000788,0.157094,0.110591
8100,0.000799,0.166418,0.114074
8200,0.000772,0.168813,0.118815
8300,0.00081,0.171579,0.119153
8400,0.000762,0.17283,0.12657
8500,0.000827,0.177215,0.126933
8600,0.000844,0.181043,0.125499
8700,0.000811,0.182991,0.125857
