100,7e-06
200,1.3e-05
300,2.1e-05
400,2.7e-05
500,3.6e-05
600,4.1e-05
700,5.2e-05
800,5.9e-05
900,7.1e-05
1000,7.6e-05
1100,8.6e-05
1200,9.1e-05
1300,0.000105
1400,0.000116
1500,0.000174
1600,0.000156
1700,0.000168
1800,0.000175
1900,0.000196
2000,0.0002
2100,0.000212
2200,0.000246
2300,0.000235
2400,0.000263
2500,0.000278
2600,0.000282
2700,0.000285
2800,0.0003
2900,0.000319
3000,0.000329
3100,0.000316
3200,0.000283
3300,0.000339
3400,0.00042
3500,0.000428
3600,0.000395
3700,0.00041
3800,0.000434
3900,0.000478
4000,0.000441
4100,0.000437
4200,0.000472
4300,0.000584
4400,0.000553
4500,0.000611
4600,0.000536
4700,0.000725
4800,0.000574
4900,0.000591
5000,0.000671
5100,0.000613
5200,0.000687
5300,0.000705
5400,0.000775
5500,0.000693
5600,0.000734
5700,0.00073
5800,0.000741
5900,0.000756
6000,0.000878
6100,0.000643
6200,0.00063
6300,0.000838
6400,0.000888
6500,0.000825
6600,0.000861
6700,0.000872
6800,0.000835
6900,0.000965
7000,0.000965
7100,0.00094
7200,0.000985
7300,0.00099
7400,0.00082
7500,0.000741
7600,0.000721
7700,0.000849
7800,0.0008
7900,0.000908
8000,0.000832
8100,0.000829
8200,0.000884
8300,0.001217
8400,0.001276
8500,0.001272
8600,0.001364
8700,0.001323
8800,0.001407
8900,0.000929
9000,0.000975
9100,0.001024
9200,0.000998
9300,0.001048
9400,0.001039
9500,0.001095
9600,0.001049
9700,0.001177
9800,0.001079
9900,0.001097
10000,0.001127
10100,0.001162
10200,0.001167
10300,0.001156
10400,0.001225
10500,0.001204
10600,0.001209
10700,0.001332
10800,0.001245
10900,0.001284
11000,0.00133
11100,0.001245
11200,0.001394
11300,0.001294
11400,0.001282
11500,0.001282
11600,0.001414
11700,0.001332
11800,0.001447
11900,0.001447
12000,0.00168
12100,0.001408
12200,0.001515
12300,0.001502
12400,0.001486
12500,0.001482
12600,0.001485
12700,0.001551
12800,0.00177
12900,0.00159
13000,0.001556
13100,0.001541
13200,0.001603
13300,0.001629
13400,0.001697
13500,0.001691
13600,0.001596
13700,0.001805
13800,0.001687
13900,0.001678
14000,0.001729
14100,0.001725
14200,0.0018
14300,0.001796
14400,0.001739
14500,0.001817
14600,0.001836
14700,0.001779
14800,0.001864
14900,0.001997
15000,0.002977
15100,0.002916
15200,0.00285
15300,0.002824
15400,0.00291
15500,0.002949
15600,0.00299
15700,0.002843
15800,0.002926
15900,0.002614
16000,0.001976
16100,0.002093
16200,0.002369
16300,0.002188
16400,0.00213
16500,0.002221
16600,0.002392
16700,0.002288
16800,0.002204
16900,0.002481
17000,0.003423
17100,0.003336
17200,0.00221
17300,0.002322
17400,0.002283
17500,0.002429
17600,0.002496
17700,0.002371
17800,0.00237
17900,0.002511
18000,0.002424
18100,0.002393
18200,0.002423
18300,0.002446
18400,0.002499
18500,0.0025
18600,0.002502
18700,0.002632
18800,0.002531
18900,0.002622
19000,0.002534
19100,0.002652
19200,0.002558
19300,0.002647
19400,0.002625
19500,0.002716
19600,0.00267
19700,0.002765
19800,0.002718
19900,0.002714
20000,0.002888
20100,0.002856
20200,0.002814
20300,0.002902
20400,0.002916
20500,0.003924
20600,0.004232
20700,0.003489
20800,0.003015
20900,0.003045
21000,0.00301
21100,0.003034
21200,0.003203
21300,0.003002
21400,0.003145
21500,0.003063
21600,0.003121
21700,0.003154
21800,0.003194
21900,0.003255
22000,0.003212
22100,0.003317
22200,0.003359
22300,0.003259
22400,0.003344
22500,0.003478
22600,0.003378
22700,0.00346
22800,0.003693
22900,0.003554
23000,0.003399
23100,0.00338
23200,0.003442
23300,0.00409
23400,0.003436
23500,0.003514
