100,9e-06
200,3.3e-05
300,7.9e-05
400,0.000135
500,0.000173
600,0.000242
700,0.000334
800,0.000422
900,0.000554
1000,0.000648
1100,0.000807
1200,0.0009
1300,0.001046
1400,0.001224
1500,0.001703
1600,0.001575
1700,0.001815
1800,0.001963
1900,0.002244
2000,0.002435
2100,0.002664
2200,0.002965
2300,0.003258
2400,0.003505
2500,0.004569
2600,0.004103
2700,0.004389
2800,0.004836
2900,0.00571
3000,0.005701
3100,0.005966
3200,0.006406
3300,0.007758
3400,0.007134
3500,0.008086
3600,0.008501
3700,0.008141
3800,0.008425
3900,0.00952
4000,0.009959
4100,0.011082
4200,0.01108
4300,0.011084
4400,0.011387
4500,0.013856
4600,0.013494
4700,0.012987
4800,0.014049
4900,0.017422
5000,0.015628
5100,0.015078
5200,0.01936
5300,0.024082
5400,0.021486
5500,0.022643
5600,0.020146
5700,0.024642
5800,0.022759
5900,0.022064
6000,0.025811
6100,0.025831
6200,0.025016
6300,0.023616
6400,0.028782
6500,0.026099
6600,0.025726
6700,0.028182
6800,0.029597
6900,0.032183
7000,0.029571
7100,0.030668
7200,0.031197
7300,0.03516
7400,0.034465
7500,0.034848
7600,0.035531
7700,0.036873
7800,0.038875
7900,0.03905
8000,0.039928
8100,0.051576
8200,0.049484
8300,0.048681
8400,0.050298
8500,0.067504
8600,0.051097
8700,0.052945
8800,0.055289
8900,0.049115
9000,0.061121
9100,0.066592
9200,0.066706
9300,0.055619
9400,0.062789
9500,0.070522
9600,0.068106
9700,0.075583
9800,0.064704
9900,0.067177
10000,0.069865
10100,0.070629
10200,0.07074
10300,0.080106
10400,0.096634
10500,0.079792
10600,0.080424
10700,0.094333
10800,0.115731
10900,0.098041
11000,0.092
11100,0.092103
11200,0.101401
11300,0.103136
11400,0.099773
11500,0.145683
11600,0.106756
11700,0.124596
11800,0.116867
11900,0.123026
12000,0.123359
12100,0.116253
12200,0.129013
12300,0.128016
12400,0.146738
12500,0.134389
12600,0.143932
12700,0.146451
12800,0.143224
12900,0.147492
13000,0.150739
13100,0.162991
13200,0.182523
13300,0.16102
13400,0.165889
13500,0.180889
13600,0.163336
13700,0.170096
13800,0.185484
13900,0.177242
14000,0.18589
14100,0.182663
14200,0.185972
14300,0.195207
14400,0.203326
14500,0.200537
14600,0.207019
14700,0.210136
14800,0.218113
14900,0.217481
15000,0.219241
15100,0.232664
15200,0.229677
15300,0.23428
15400,0.243155
15500,0.244837
15600,0.243389
15700,0.251529
15800,0.258953
15900,0.241633
16000,0.229201
16100,0.267324
16200,0.295013
16300,0.270437
16400,0.2664
16500,0.286442
16600,0.300909
16700,0.29898
16800,0.295081
16900,0.3033
17000,0.300993
17100,0.31109
17200,0.312349
17300,0.320794
17400,0.328898
17500,0.329463
17600,0.328804
17700,0.33455
17800,0.337717
17900,0.337802
18000,0.353647
18100,0.362581
18200,0.372941
18300,0.353813
18400,0.377615
18500,0.374922
18600,0.370427
18700,0.368454
18800,0.394943
18900,0.399995
19000,0.402406
19100,0.391702
19200,0.427535
19300,0.41742
19400,0.43567
19500,0.465311
19600,0.447243
19700,0.443575
19800,0.447055
19900,0.4431
20000,0.46346
20100,0.474216
20200,0.463327
20300,0.478193
20400,0.487746
20500,0.479469
20600,0.458892
20700,0.50841
20800,0.514488
20900,0.511284
21000,0.517408
21100,0.528221
21200,0.537739
21300,0.532822
21400,0.54374
21500,0.549644
21600,0.562259
21700,0.557833
21800,0.555041
21900,0.580627
22000,0.585694
22100,0.599229
22200,0.606834
22300,0.605568
22400,0.610636
22500,0.625385
22600,0.625072
22700,0.624679
22800,0.607049
22900,0.657806
23000,0.645177
23100,0.665868
23200,0.67708
23300,0.670682
23400,0.69203
23500,0.707413
23600,0.686751
23700,0.707407
23800,0.707918
23900,0.713198
24000,0.737383
