4000,0.000527,0.000477,0.000541
4100,0.000628,0.000565,0.000612
4200,0.000663,0.000604,0.000593
4300,0.000555,0.000493,0.000478
4400,0.000562,0.000505,0.000478
4500,0.000703,0.000537,0.000572
4600,0.000612,0.000556,0.000537
4700,0.000743,0.000659,0.000562
4800,0.000811,0.000639,0.000534
4900,0.000669,0.000645,0.000629
5000,0.000704,0.000649,0.000607
5100,0.00088,0.000794,0.000749
5200,0.000695,0.00063,0.00059
5300,0.000701,0.000635,0.000603
5400,0.000713,0.000663,0.000687
5500,0.000737,0.000649,0.000613
5600,0.000893,0.000824,0.000775
5700,0.000837,0.000715,0.000662
5800,0.000783,0.000681,0.000636
5900,0.001049,0.000917,0.00073
6000,0.000812,0.000878,0.000808
6100,0.001064,0.000938,0.000788
6200,0.001019,0.000969,0.000936
6300,0.000909,0.00079,0.000933
6400,0.000888,0.000779,0.000764
6500,0.001086,0.001038,0.001001
6600,0.001104,0.001023,0.00102
6700,0.000982,0.000853,0.000968
6800,0.001116,0.000914,0.000931
6900,0.001159,0.000934,0.000844
7000,0.001016,0.001069,0.001081
7100,0.001104,0.000961,0.000867
7200,0.001043,0.001078,0.001032
7300,0.001086,0.001062,0.001133
7400,0.001131,0.00096,0.000903
7500,0.001249,0.00109,0.000978
7600,0.001252,0.001063,0.000977
7700,0.001116,0.001093,0.001111
7800,0.001161,0.001229,0.001138
7900,0.001412,0.001099,0.001085
8000,0.001434,0.001266,0.001138
8100,0.001504,0.001224,0.001019
8200,0.00145,0.001134,0.001013
8300,0.001247,0.001278,0.001278
8400,0.001246,0.001219,0.001221
8500,0.001391,0.001341,0.00101
8600,0.001339,0.00113,0.001064
8700,0.001582,0.001369,0.001268
8800,0.001331,0.001204,0.001173
8900,0.001434,0.001486,0.001164
9000,0.00135,0.001151,0.001265
9100,0.001654,0.001443,0.001336
9200,0.001615,0.00144,0.001206
9300,0.001635,0.001523,0.001372
9400,0.001384,0.001262,0.001418
9500,0.001685,0.001466,0.001458
9600,0.001546,0.001277,0.001258
9700,0.001727,0.001618,0.001325
9800,0.001798,0.001344,0.001241
9900,0.001545,0.001638,0.001553
10000,0.001717,0.001518,0.001324
10100,0.001526,0.001579,0.001486
